Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
multi-shot,900,sippv2/fixlen4/30eve/p03[count=350],199.9854,169.92,180.552,,,550.4574
multi-shot,720,sippv2/fixlen4/30eve/p05[count=350],161.835,139.392,153.0332,146.765,160.558,761.5831999999999
multi-shot,780,sippv2/fixlen4/30eve/p02[count=350],178.2956,152.64,,,,330.9356
multi-shot,780,sippv2/fixlen4/30eve/p05[count=350],178.2956,152.064,155.4858,153.305,165.266,804.4164
multi-shot,720,sippv2/fixlen4/30eve/p02[count=350],161.179,139.392,,,,300.571
multi-shot,600,sippv2/fixlen4/30eve/p03[count=350],140.2392,121.536,121.262,,,383.0372
multi-shot,720,sippv2/fixlen4/30eve/p04[count=350],161.835,139.392,153.0332,146.765,,601.0251999999999
multi-shot,660,sippv2/fixlen4/30eve/p05[count=350],154.5678,131.328,136.1734,130.232,146.315,698.6161999999999
multi-shot,660,sippv2/fixlen4/muse/p02[count=350],189.752,121.031,,,,310.783
multi-shot,900,sippv2/fixlen4/muse/p01[count=350],228.794,,,,,228.794
multi-shot,900,sippv2/fixlen4/muse/p04[count=350],,,,,,0.0
multi-shot,840,sippv2/fixlen4/muse/p04[count=350],226.393,153.732,192.522,318.437,,891.084
multi-shot,900,sippv2/fixlen4/muse/p02[count=350],230.818,163.467,,,,394.285
multi-shot,600,sippv2/fixlen4/muse/p01[count=350],170.292,,,,,170.292
multi-shot,600,sippv2/fixlen4/muse/p04[count=350],173.516,120.92,142.983,249.417,,686.836
multi-shot,660,sippv2/fixlen4/muse/p01[count=350],189.752,,,,,189.752
multi-shot,780,sippv2/fixlen4/muse/p01[count=350],202.881,,,,,202.881
multi-shot,720,sippv2/fixlen4/muse/p01[count=350],200.186,,,,,200.186
multi-shot,900,sippv2/fixlen4/muse/p05[count=350],224.199,156.237,202.331,339.286,379.974,1302.027
multi-shot,720,sippv2/fixlen4/muse/p03[count=350],201.326,133.397,165.413,,,500.136
multi-shot,840,sippv2/fixlen4/muse/p02[count=350],227.079,154.345,,,,381.424
multi-shot,600,sippv2/fixlen4/muse/p02[count=350],170.292,114.288,,,,284.58
multi-shot,780,sippv2/fixlen4/muse/p04[count=350],202.74,136.283,174.765,306.122,,819.9100000000001
multi-shot,660,sippv2/fixlen4/muse/p04[count=350],189.752,121.031,149.534,264.223,,724.54
multi-shot,780,sippv2/fixlen4/muse/p03[count=350],202.797,136.283,174.765,,,513.845
multi-shot,660,sippv2/fixlen4/muse/p03[count=350],189.752,121.031,149.534,,,460.317
multi-shot,840,sippv2/fixlen4/muse/p03[count=350],227.079,154.345,193.457,,,574.881
multi-shot,840,sippv2/fixlen4/muse/p05[count=350],226.393,153.732,192.522,318.437,360.198,1251.282
multi-shot,600,sippv2/fixlen4/muse/p05[count=350],169.607,114.288,136.445,245.608,266.382,932.33
multi-shot,840,sippv2/fixlen4/muse/p01[count=350],226.393,,,,,226.393
multi-shot,900,sippv2/fixlen4/muse/p03[count=350],230.818,163.467,211.671,,,605.956
multi-shot,720,sippv2/fixlen4/muse/p05[count=350],201.679,134.454,166.813,289.97,327.475,1120.391
multi-shot,780,sippv2/fixlen4/muse/p02[count=350],202.797,136.283,,,,339.08
multi-shot,780,sippv2/fixlen4/muse/p05[count=350],202.74,136.283,174.765,306.122,337.833,1157.7430000000002
multi-shot,720,sippv2/fixlen4/muse/p02[count=350],201.326,133.397,,,,334.723
multi-shot,600,sippv2/fixlen4/muse/p03[count=350],168.751,113.115,135.511,,,417.377
multi-shot,720,sippv2/fixlen4/muse/p04[count=350],201.679,134.454,166.813,289.97,,792.916
multi-shot,660,sippv2/fixlen4/muse/p05[count=350],189.752,121.031,149.534,264.223,296.163,1020.703
multi-shot,660,sippv2/fixlen4/30noon/p02[count=350],206.5304,135.936,,,,342.4664
multi-shot,900,sippv2/fixlen4/30noon/p01[count=350],263.4472,,,,,263.4472
multi-shot,900,sippv2/fixlen4/30noon/p04[count=350],272.8798,187.776,195.3142,197.951,,853.921
multi-shot,840,sippv2/fixlen4/30noon/p04[count=350],255.9494,175.104,179.8184,181.041,,791.9128000000001
multi-shot,900,sippv2/fixlen4/30noon/p02[count=350],263.4472,184.32,,,,447.7672
multi-shot,600,sippv2/fixlen4/30noon/p01[count=350],203.3186,,,,,203.3186
multi-shot,600,sippv2/fixlen4/30noon/p04[count=350],203.3186,129.6,131.5772,145.128,,609.6238
multi-shot,660,sippv2/fixlen4/30noon/p01[count=350],216.8944,,,,,216.8944
multi-shot,780,sippv2/fixlen4/30noon/p01[count=350],247.4162,,,,,247.4162
multi-shot,720,sippv2/fixlen4/30noon/p01[count=350],227.7886,,,,,227.7886
multi-shot,900,sippv2/fixlen4/30noon/p05[count=350],263.3406,184.32,194.4202,197.321,211.41,1050.8118
multi-shot,720,sippv2/fixlen4/30noon/p03[count=350],227.7326,149.184,155.119,,,532.0356
multi-shot,840,sippv2/fixlen4/30noon/p02[count=350],253.671,172.224,,,,425.895
multi-shot,600,sippv2/fixlen4/30noon/p02[count=350],203.3186,129.6,,,,332.9186
multi-shot,780,sippv2/fixlen4/30noon/p04[count=350],247.2492,162.432,165.9614,174.48,,750.1226
multi-shot,660,sippv2/fixlen4/30noon/p04[count=350],217.232,142.848,141.3882,148.626,,650.0942
multi-shot,780,sippv2/fixlen4/30noon/p03[count=350],244.0836,160.704,164.1734,,,568.961
multi-shot,660,sippv2/fixlen4/30noon/p03[count=350],,,,,,0.0
multi-shot,840,sippv2/fixlen4/30noon/p03[count=350],256.6628,175.104,179.8184,,,611.5852
multi-shot,840,sippv2/fixlen4/30noon/p05[count=350],258.486,176.832,182.5004,183.677,202.111,1003.6064
multi-shot,600,sippv2/fixlen4/30noon/p05[count=350],203.3186,129.6,131.5772,145.128,159.029,768.6528
multi-shot,840,sippv2/fixlen4/30noon/p01[count=350],253.671,,,,,253.671
multi-shot,900,sippv2/fixlen4/30noon/p03[count=350],258.8824,179.136,185.4802,,,623.4986
multi-shot,720,sippv2/fixlen4/30noon/p05[count=350],227.6372,149.184,155.119,165.246,175.979,873.1652
multi-shot,780,sippv2/fixlen4/30noon/p02[count=350],247.4162,162.432,,,,409.8482
multi-shot,780,sippv2/fixlen4/30noon/p05[count=350],247.2572,162.432,165.9614,172.843,189.516,938.0096
multi-shot,720,sippv2/fixlen4/30noon/p02[count=350],227.7886,149.184,,,,376.9726
multi-shot,600,sippv2/fixlen4/30noon/p03[count=350],203.3186,129.6,131.5772,,,464.4958
multi-shot,720,sippv2/fixlen4/30noon/p04[count=350],227.7886,149.184,155.119,165.391,,697.4825999999999
multi-shot,660,sippv2/fixlen4/30noon/p05[count=350],217.232,144.0,142.4656,149.285,165.032,818.0146
multi-shot,660,sippv2/fixlen4/26morn/p02[count=350],179.2468,136.512,,,,315.7588
multi-shot,900,sippv2/fixlen4/26morn/p01[count=350],234.1704,,,,,234.1704
multi-shot,900,sippv2/fixlen4/26morn/p04[count=350],234.1704,183.744,189.4572,176.66,,784.0315999999999
multi-shot,840,sippv2/fixlen4/26morn/p04[count=350],224.9064,167.616,172.0012,164.964,,729.4875999999999
multi-shot,900,sippv2/fixlen4/26morn/p02[count=350],234.1704,183.744,,,,417.9144
multi-shot,600,sippv2/fixlen4/26morn/p01[count=350],161.5298,,,,,161.5298
